S:[15152, 15127, 15178, 15149, 15148, 15134, 15226, 15188, 15229, 15120, 15123, 15202, 15129, 15193, 15157, 15214]
R:[15200, 15178, 15222, 15158, 15159, 15173, 15189, 15192, 15225, 15174, 15231, 15190, 15184, 15207, 15126, 15208]
S:[15220, 15235, 15143, 15168, 15212, 15204, 15221, 15147, 15192, 15142, 15135, 15230, 15198, 15121, 15126, 15203]
R:[15134, 15187, 15146, 15140, 15216, 15186, 15140, 15135, 15164, 15146, 15178, 15131, 15164, 15146, 15190, 15239]
S:[15231, 15169, 15142, 15219, 15124, 15128, 15207, 15154, 15155, 15183, 15172, 15201, 15213, 15150, 15143, 15218]
R:[15190, 15122, 15225, 15197, 15160, 15214, 15130, 15208, 15146, 15143, 15151, 15211, 15228, 15144, 15140, 15206]
S:[15199, 15231, 15186, 15196, 15136, 15125, 15175, 15195, 15138, 15226, 15200, 15180, 15151, 15197, 15123, 15187]
R:[15132, 15206, 15156, 15151, 15204, 15144, 15138, 15223, 15165, 15144, 15222, 15171, 15133, 15143, 15170, 15211]
S:[15209, 15133, 15159, 15210, 15179, 15213, 15211, 15206, 15225, 15129, 15199, 15219, 15190, 15128, 15163, 15173]
R:[15238, 15158, 15214, 15163, 15148, 15208, 15160, 15138, 15125, 15150, 15167, 15133, 15154, 15206, 15182, 15237]
S:[15193, 15141, 15186, 15143, 15158, 15183, 15174, 15221, 15237, 15198, 15202, 15160, 15128, 15140, 15127, 15232]
R:[15222, 15133, 15190, 15225, 15140, 15238, 15208, 15130, 15158, 15208, 15187, 15232, 15138, 15203, 15207, 15128]
S:[15195, 15174, 15236, 15187, 15222, 15191, 15139, 15220, 15153, 15199, 15211, 15130, 15176, 15212, 15164, 15203]
R:[15236, 15142, 15135, 15146, 15196, 15218, 15164, 15140, 15173, 15129, 15186, 15135, 15162, 15225, 15139, 15167]
S:[15155, 15227, 15167, 15180, 15213, 15142, 15140, 15161, 15132, 15196, 15205, 15138, 15178, 15144, 15121, 15219]
R:[15227, 15151, 15201, 15160, 15214, 15144, 15159, 15185, 15200, 15147, 15177, 15170, 15211, 15186, 15146, 15206]
S:[15128, 15148, 15141, 15127, 15184, 15230, 15234, 15138, 15135, 15149, 15203, 15146, 15158, 15139, 15130, 15123]
R:[15134, 15144, 15122, 15125, 15174, 15162, 15199, 15199, 15227, 15125, 15162, 15120, 15220, 15207, 15186, 15225]
S:[15139, 15141, 15230, 15128, 15144, 15238, 15121, 15233, 15146, 15235, 15127, 15186, 15143, 15206, 15194, 15181]
R:[15199, 15239, 15186, 15164, 15162, 15125, 15125, 15212, 15197, 15201, 15138, 15150, 15190, 15186, 15238, 15138]
S:[15192, 15135, 15158, 15154, 15217, 15150, 15145, 15226, 15141, 15126, 15164, 15175, 15166, 15200, 15152, 15185]
R:[15204, 15223, 15223, 15125, 15171, 15167, 15139, 15164, 15144, 15131, 15122, 15156, 15138, 15164, 15174, 15131]
S:[15137, 15238, 15134, 15127, 15224, 15225, 15169, 15140, 15232, 15203, 15141, 15231, 15192, 15178, 15128, 15120]
R:[15212, 15146, 15197, 15233, 15220, 15162, 15205, 15151, 15204, 15134, 15207, 15239, 15131, 15128, 15226, 15199]
S:[15181, 15235, 15204, 15197, 15173, 15170, 15153, 15136, 15133, 15191, 15188, 15215, 15230, 15167, 15184, 15129]
R:[15196, 15164, 15224, 15139, 15204, 15150, 15168, 15158, 15147, 15146, 15162, 15134, 15186, 15125, 15211, 15190]
S:[15205, 15133, 15136, 15173, 15130, 15137, 15169, 15224, 15142, 15207, 15120, 15190, 15198, 15228, 15227, 15213]
R:[15160, 15206, 15151, 15229, 15225, 15132, 15236, 15163, 15125, 15239, 15232, 15177, 15181, 15143, 15236, 15177]
S:[15238, 15195, 15153, 15200, 15199, 15220, 15224, 15144, 15150, 15148, 15234, 15120, 15137, 15212, 15209, 15232]
R:[15135, 15206, 15233, 15129, 15164, 15133, 15180, 15227, 15120, 15122, 15226, 15125, 15216, 15130, 15220, 15181]
S:[15236, 15223, 15152, 15214, 15169, 15205, 15164, 15144, 15154, 15125, 15141, 15229, 15165, 15161, 15217, 15151]
R:[15177, 15206, 15136, 15170, 15232, 15171, 15216, 15134, 15143, 15197, 15144, 15164, 15189, 15205, 15231, 15152]
S:[15163, 15147, 15154, 15231, 15151, 15230, 15135, 15227, 15186, 15120, 15162, 15136, 15134, 15124, 15138, 15229]
R:[15177, 15156, 15189, 15143, 15160, 15140, 15220, 15239, 15204, 15138, 15154, 15208, 15227, 15136, 15136, 15140]
S:[15147, 15168, 15169, 15207, 15205, 15233, 15214, 15124, 15170, 15220, 15173, 15222, 15216, 15151, 15223, 15194]
R:[15191, 15135, 15125, 15215, 15197, 15139, 15156, 15231, 15135, 15135, 15143, 15130, 15125, 15214, 15144, 15213]
S:[15211, 15234, 15152, 15235, 15225, 15163, 15154, 15224, 15134, 15188, 15123, 15172, 15190, 15155, 15162, 15184]
R:[15151, 15188, 15190, 15225, 15148, 15144, 15122, 15218, 15207, 15206, 15126, 15182, 15192, 15211, 15239, 15134]
S:[15185, 15162, 15192, 15182, 15216, 15184, 15128, 15197, 15220, 15235, 15190, 15143, 15230, 15122, 15191, 15229]
R:[15136, 15208, 15135, 15143, 15162, 15198, 15159, 15220, 15190, 15150, 15160, 15179, 15171, 15238, 15131, 15190]
S:[15135, 15148, 15235, 15202, 15197, 15181, 15194, 15190, 15221, 15191, 15127, 15239, 15142, 15163, 15224, 15164]
R:[15122, 15148, 15187, 15206, 15193, 15174, 15146, 15207, 15200, 15174, 15150, 15171, 15125, 15171, 15164, 15186]
S:[15203, 15230, 15164, 15122, 15161, 15196, 15237, 15175, 15180, 15204, 15136, 15166, 15141, 15154, 15130, 15163]
R:[15144, 15192, 15138, 15171, 15170, 15146, 15200, 15197, 15236, 15162, 15185, 15143, 15206, 15147, 15223, 15177]
S:[15188, 15226, 15238, 15182, 15124, 15219, 15158, 15177, 15197, 15172, 15123, 15157, 15210, 15236, 15173, 15164]
R:[15197, 15189, 15234, 15189, 15222, 15152, 15165, 15125, 15139, 15158, 15173, 15200, 15125, 15214, 15171, 15228]
S:[15233, 15197, 15127, 15232, 15204, 15156, 15183, 15166, 15188, 15121, 15220, 15125, 15176, 15153, 15207, 15159]
R:[15135, 15198, 15218, 15186, 15206, 15214, 15139, 15153, 15133, 15185, 15184, 15225, 15207, 15206, 15146, 15193]
S:[15228, 15213, 15153, 15134, 15144, 15167, 15186, 15174, 15136, 15140, 15171, 15233, 15200, 15196, 15151, 15168]
R:[15221, 15180, 15156, 15216, 15229, 15158, 15206, 15211, 15200, 15238, 15207, 15125, 15159, 15207, 15133, 15206]
S:[15199, 15198, 15206, 15127, 15233, 15131, 15201, 15177, 15129, 15194, 15217, 15123, 15228, 15170, 15204, 15237]
R:[15130, 15207, 15164, 15146, 15229, 15150, 15194, 15167, 15164, 15165, 15187, 15189, 15164, 15125, 15232, 15133]
S:[15158, 15198, 15152, 15201, 15180, 15157, 15213, 15179, 15230, 15231, 15147, 15217, 15178, 15182, 15127, 15145]
R:[15207, 15144, 15228, 15202, 15142, 15162, 15206, 15170, 15178, 15228, 15140, 15143, 15176, 15164, 15125, 15159]
S:[15154, 15182, 15166, 15189, 15151, 15156, 15128, 15136, 15204, 15134, 15173, 15219, 15164, 15137, 15238, 15237]
R:[15142, 15192, 15125, 15214, 15177, 15122, 15162, 15147, 15171, 15226, 15189, 15153, 15207, 15228, 15156, 15208]
S:[15234, 15226, 15229, 15204, 15177, 15214, 15175, 15216, 15134, 15172, 15183, 15185, 15162, 15167, 15236, 15189]
R:[15159, 15231, 15140, 15147, 15146, 15136, 15208, 15152, 15218, 15222, 15194, 15200, 15190, 15237, 15159, 15167]
S:[15189, 15221, 15171, 15156, 15139, 15196, 15124, 15137, 15208, 15134, 15140, 15163, 15231, 15182, 15176, 15212]
R:[15194, 15173, 15187, 15153, 15208, 15238, 15162, 15153, 15144, 15137, 15159, 15154, 15194, 15204, 15132, 15126]
S:[15239, 15201, 15181, 15209, 15174, 15134, 15144, 15207, 15189, 15138, 15194, 15217, 15236, 15139, 15197, 15161]
R:[15165, 15164, 15171, 15152, 15208, 15170, 15187, 15164, 15162, 15160, 15125, 15200, 15216, 15142, 15158, 15151]
S:[15161, 15168, 15132, 15128, 15163, 15165, 15218, 15202, 15124, 15129, 15175, 15153, 15205, 15174, 15207, 15151]
R:[15135, 15221, 15150, 15189, 15196, 15144, 15160, 15199, 15223, 15158, 15177, 15214, 15146, 15185, 15154, 15200]
S:[15181, 15199, 15210, 15158, 15213, 15238, 15141, 15182, 15126, 15209, 15122, 15163, 15203, 15211, 15177, 15186]
R:[15205, 15151, 15225, 15146, 15197, 15197, 15138, 15138, 15160, 15186, 15238, 15206, 15126, 15140, 15165, 15134]
S:[15131, 15224, 15149, 15168, 15203, 15130, 15151, 15216, 15135, 15125, 15174, 15185, 15164, 15137, 15145, 15211]
R:[15122, 15239, 15167, 15206, 15125, 15236, 15196, 15162, 15167, 15140, 15159, 15189, 15135, 15131, 15207, 15142]
S:[15220, 15176, 15128, 15123, 15166, 15162, 15229, 15155, 15208, 15205, 15230, 15167, 15221, 15199, 15153, 15164]
R:[15142, 15208, 15140, 15239, 15187, 15136, 15156, 15135, 15177, 15136, 15196, 15126, 15144, 15178, 15135, 15221]
S:[15238, 15152, 15188, 15169, 15182, 15215, 15120, 15195, 15186, 15225, 15148, 15202, 15193, 15124, 15200, 15133]
R:[15129, 15226, 15224, 15204, 15228, 15138, 15132, 15144, 15178, 15225, 15125, 15182, 15180, 15220, 15208, 15189]
S:[15230, 15224, 15166, 15209, 15172, 15180, 15182, 15131, 15139, 15229, 15190, 15215, 15187, 15201, 15171, 15153]
R:[15206, 15162, 15162, 15153, 15170, 15228, 15194, 15148, 15238, 15200, 15227, 15156, 15136, 15225, 15224, 15239]
S:[15209, 15157, 15176, 15215, 15228, 15159, 15175, 15169, 15211, 15122, 15192, 15138, 15130, 15235, 15222, 15219]
R:[15160, 15229, 15173, 15223, 15199, 15165, 15225, 15150, 15131, 15228, 15167, 15184, 15218, 15197, 15160, 15139]
S:[15197, 15161, 15122, 15211, 15129, 15217, 15187, 15174, 15165, 15133, 15160, 15132, 15219, 15138, 15149, 15190]
R:[15170, 15146, 15148, 15170, 15135, 15185, 15126, 15232, 15197, 15165, 15214, 15180, 15150, 15139, 15204, 15126]
S:[15151, 15206, 15135, 15122, 15132, 15186, 15182, 15231, 15239, 15121, 15212, 15164, 15183, 15226, 15202, 15159]
R:[15160, 15174, 15164, 15171, 15238, 15204, 15193, 15200, 15140, 15223, 15201, 15228, 15158, 15168, 15238, 15156]
S:[15171, 15223, 15212, 15227, 15179, 15123, 15157, 15138, 15216, 15125, 15211, 15124, 15139, 15200, 15209, 15215]
R:[15160, 15227, 15173, 15162, 15228, 15185, 15130, 15164, 15153, 15144, 15144, 15227, 15143, 15204, 15237, 15126]
S:[15121, 15182, 15125, 15141, 15187, 15214, 15208, 15201, 15185, 15210, 15234, 15133, 15155, 15195, 15194, 15203]
R:[15164, 15138, 15225, 15231, 15238, 15228, 15138, 15151, 15186, 15185, 15179, 15146, 15218, 15204, 15178, 15211]
S:[15212, 15167, 15182, 15181, 15173, 15170, 15221, 15178, 15216, 15177, 15238, 15207, 15187, 15233, 15223, 15226]
R:[15164, 15130, 15151, 15125, 15165, 15125, 15143, 15225, 15228, 15226, 15221, 15151, 15222, 15215, 15187, 15151]
S:[15233, 15162, 15211, 15164, 15131, 15220, 15190, 15196, 15232, 15177, 15189, 15227, 15176, 15132, 15120, 15139]
R:[15165, 15194, 15233, 15198, 15225, 15194, 15185, 15167, 15132, 15148, 15210, 15136, 15126, 15171, 15135, 15173]
S:[15229, 15233, 15139, 15175, 15157, 15183, 15178, 15185, 15163, 15126, 15142, 15216, 15214, 15237, 15225, 15156]
R:[15159, 15136, 15202, 15177, 15162, 15182, 15235, 15223, 15179, 15236, 15206, 15147, 15159, 15140, 15198, 15186]
S:[15162, 15212, 15211, 15137, 15150, 15143, 15237, 15224, 15234, 15142, 15134, 15203, 15166, 15129, 15194, 15158]
R:[15225, 15188, 15135, 15146, 15218, 15185, 15184, 15239, 15194, 15122, 15126, 15130, 15181, 15130, 15238, 15207]
S:[15208, 15210, 15194, 15128, 15181, 15197, 15201, 15125, 15170, 15135, 15151, 15163, 15202, 15173, 15232, 15126]
R:[15140, 15135, 15208, 15125, 15208, 15186, 15189, 15168, 15178, 15139, 15133, 15185, 15164, 15206, 15228, 15138]
S:[15204, 15145, 15174, 15143, 15144, 15179, 15163, 15158, 15199, 15167, 15192, 15153, 15206, 15130, 15171, 15154]
R:[15131, 15190, 15225, 15153, 15216, 15206, 15140, 15237, 15154, 15122, 15147, 15131, 15236, 15167, 15192, 15135]
S:[15130, 15161, 15216, 15226, 15181, 15149, 15202, 15166, 15208, 15171, 15180, 15191, 15138, 15139, 15141, 15126]
R:[15198, 15170, 15144, 15125, 15134, 15186, 15153, 15236, 15173, 15126, 15185, 15165, 15137, 15223, 15200, 15159]
S:[15192, 15120, 15152, 15224, 15139, 15234, 15157, 15156, 15199, 15159, 15239, 15130, 15211, 15197, 15125, 15200]
R:[15225, 15173, 15126, 15239, 15218, 15229, 15153, 15192, 15184, 15139, 15204, 15200, 15206, 15140, 15236, 15202]
S:[15232, 15214, 15172, 15221, 15151, 15131, 15144, 15217, 15192, 15208, 15194, 15147, 15176, 15148, 15196, 15157]
R:[15155, 15202, 15233, 15200, 15200, 15178, 15218, 15135, 15231, 15131, 15196, 15146, 15191, 15125, 15156, 15201]
S:[15209, 15134, 15140, 15220, 15152, 15147, 15231, 15215, 15184, 15165, 15126, 15208, 15214, 15183, 15185, 15155]
R:[15191, 15178, 15208, 15216, 15159, 15228, 15164, 15167, 15232, 15160, 15140, 15211, 15204, 15220, 15231, 15144]
S:[15230, 15226, 15233, 15182, 15206, 15164, 15159, 15145, 15122, 15125, 15202, 15153, 15227, 15154, 15140, 15179]
R:[15176, 15238, 15185, 15200, 15159, 15228, 15222, 15158, 15198, 15142, 15197, 15239, 15206, 15142, 15122, 15210]
S:[15164, 15232, 15135, 15172, 15123, 15157, 15145, 15235, 15120, 15168, 15209, 15129, 15121, 15238, 15186, 15223]
R:[15225, 15184, 15173, 15186, 15134, 15226, 15207, 15176, 15200, 15142, 15238, 15227, 15140, 15205, 15233, 15189]
S:[15196, 15239, 15139, 15151, 15210, 15123, 15152, 15169, 15138, 15165, 15172, 15182, 15206, 15167, 15228, 15127]
R:[15192, 15151, 15162, 15156, 15132, 15167, 15207, 15138, 15132, 15221, 15221, 15228, 15144, 15229, 15165, 15200]
S:[15170, 15162, 15188, 15134, 15227, 15131, 15163, 15125, 15202, 15127, 15226, 15218, 15172, 15133, 15140, 15165]
R:[15188, 15160, 15225, 15200, 15208, 15200, 15159, 15215, 15232, 15126, 15206, 15163, 15206, 15223, 15207, 15194]
S:[15225, 15223, 15214, 15164, 15143, 15177, 15185, 15140, 15192, 15132, 15205, 15147, 15193, 15136, 15207, 15176]
R:[15131, 15165, 15205, 15178, 15214, 15126, 15191, 15185, 15211, 15177, 15167, 15128, 15182, 15231, 15190, 15142]
S:[15229, 15164, 15140, 15136, 15195, 15166, 15130, 15200, 15152, 15216, 15209, 15165, 15123, 15191, 15183, 15197]
R:[15236, 15160, 15144, 15189, 15198, 15177, 15221, 15142, 15171, 15159, 15185, 15190, 15159, 15140, 15129, 15180]
S:[15125, 15144, 15232, 15189, 15139, 15183, 15143, 15228, 15238, 15141, 15217, 15222, 15153, 15159, 15121, 15233]
R:[15158, 15140, 15185, 15201, 15197, 15134, 15194, 15148, 15233, 15190, 15162, 15206, 15186, 15164, 15198, 15229]
S:[15140, 15222, 15191, 15128, 15229, 15196, 15158, 15204, 15234, 15142, 15206, 15175, 15173, 15199, 15193, 15202]
R:[15218, 15222, 15238, 15223, 15132, 15208, 15146, 15208, 15136, 15236, 15159, 15198, 15125, 15139, 15133, 15168]
S:[15133, 15221, 15149, 15209, 15152, 15184, 15186, 15166, 15219, 15195, 15125, 15153, 15205, 15139, 15172, 15155]
R:[15187, 15185, 15126, 15135, 15151, 15144, 15206, 15204, 15220, 15238, 15151, 15213, 15214, 15206, 15160, 15173]
S:[15224, 15218, 15142, 15133, 15144, 15141, 15235, 15193, 15237, 15137, 15200, 15135, 15179, 15231, 15205, 15223]
R:[15146, 15143, 15237, 15134, 15134, 15216, 15174, 15181, 15160, 15177, 15180, 15205, 15122, 15222, 15147, 15204]
S:[15207, 15188, 15218, 15131, 15216, 15239, 15220, 15120, 15238, 15150, 15187, 15169, 15221, 15204, 15134, 15177]
R:[15159, 15194, 15135, 15225, 15220, 15132, 15146, 15208, 15130, 15200, 15155, 15214, 15165, 15160, 15170, 15197]
S:[15182, 15213, 15167, 15202, 15165, 15239, 15211, 15175, 15154, 15177, 15161, 15232, 15219, 15228, 15198, 15169]
R:[15238, 15126, 15143, 15193, 15229, 15159, 15221, 15170, 15237, 15197, 15214, 15200, 15133, 15147, 15232, 15206]
S:[15185, 15227, 15199, 15228, 15144, 15129, 15187, 15123, 15238, 15156, 15234, 15167, 15197, 15215, 15189, 15141]
R:[15226, 15179, 15120, 15150, 15133, 15177, 15216, 15210, 15228, 15144, 15147, 15170, 15138, 15194, 15229, 15139]
S:[15169, 15167, 15215, 15163, 15155, 15178, 15198, 15120, 15138, 15191, 15202, 15204, 15135, 15212, 15174, 15146]
R:[15198, 15186, 15228, 15227, 15158, 15192, 15140, 15194, 15178, 15225, 15159, 15206, 15147, 15135, 15200, 15132]
S:[15226, 15155, 15210, 15184, 15185, 15131, 15225, 15227, 15231, 15144, 15180, 15206, 15201, 15182, 15190, 15156]
R:[15228, 15194, 15135, 15144, 15220, 15223, 15234, 15179, 15210, 15143, 15238, 15205, 15216, 15143, 15153, 15228]
S:[15227, 15188, 15195, 15214, 15165, 15230, 15166, 15168, 15164, 15182, 15183, 15205, 15233, 15176, 15202, 15199]
R:[15129, 15140, 15232, 15185, 15142, 15207, 15162, 15140, 15210, 15218, 15198, 15235, 15213, 15208, 15228, 15158]
S:[15178, 15172, 15181, 15158, 15167, 15152, 15157, 15218, 15147, 15130, 15174, 15177, 15164, 15159, 15231, 15194]
R:[15159, 15125, 15151, 15140, 15158, 15126, 15171, 15151, 15199, 15158, 15143, 15135, 15125, 15192, 15173, 15221]
S:[15178, 15153, 15231, 15195, 15147, 15210, 15184, 15131, 15146, 15122, 15188, 15215, 15181, 15165, 15227, 15204]
R:[15160, 15125, 15196, 15160, 15129, 15146, 15234, 15228, 15191, 15221, 15196, 15143, 15190, 15186, 15159, 15225]
S:[15231, 15224, 15210, 15223, 15137, 15147, 15187, 15155, 15161, 15158, 15124, 15217, 15208, 15195, 15131, 15175]
R:[15204, 15140, 15135, 15181, 15122, 15223, 15164, 15178, 15129, 15205, 15144, 15225, 15170, 15225, 15194, 15234]
S:[15138, 15184, 15206, 15149, 15122, 15207, 15203, 15193, 15198, 15163, 15195, 15227, 15230, 15234, 15124, 15144]
R:[15129, 15206, 15167, 15216, 15214, 15190, 15189, 15146, 15222, 15227, 15160, 15120, 15239, 15126, 15160, 15178]
S:[15181, 15183, 15210, 15121, 15154, 15195, 15173, 15152, 15135, 15156, 15177, 15162, 15143, 15203, 15147, 15126]
R:[15136, 15144, 15159, 15168, 15193, 15151, 15186, 15238, 15191, 15174, 15153, 15125, 15125, 15234, 15122, 15122]
S:[15209, 15148, 15186, 15225, 15238, 15165, 15182, 15176, 15128, 15203, 15196, 15180, 15175, 15194, 15223, 15141]
R:[15227, 15174, 15238, 15205, 15200, 15237, 15238, 15218, 15221, 15199, 15170, 15122, 15205, 15197, 15135, 15134]
S:[15162, 15211, 15160, 15135, 15235, 15120, 15125, 15191, 15144, 15157, 15187, 15177, 15218, 15154, 15175, 15129]
R:[15159, 15180, 15143, 15136, 15150, 15225, 15237, 15167, 15160, 15201, 15206, 15150, 15140, 15186, 15173, 15220]
S:[15214, 15205, 15216, 15213, 15233, 15209, 15225, 15182, 15237, 15207, 15147, 15235, 15125, 15170, 15159, 15227]
R:[15191, 15206, 15215, 15177, 15151, 15210, 15228, 15147, 15227, 15158, 15159, 15150, 15198, 15182, 15231, 15185]
S:[15219, 15120, 15171, 15168, 15198, 15181, 15182, 15177, 15148, 15236, 15166, 15222, 15143, 15160, 15191, 15176]
R:[15152, 15203, 15214, 15153, 15225, 15165, 15156, 15190, 15139, 15178, 15198, 15151, 15125, 15135, 15218, 15238]
S:[15143, 15141, 15228, 15190, 15183, 15202, 15214, 15200, 15161, 15199, 15125, 15185, 15221, 15121, 15137, 15211]
R:[15140, 15126, 15190, 15155, 15162, 15170, 15138, 15204, 15140, 15179, 15229, 15148, 15185, 15235, 15186, 15208]
S:[15189, 15205, 15130, 15213, 15219, 15187, 15120, 15175, 15226, 15167, 15159, 15126, 15225, 15129, 15171, 15231]
R:[15194, 15222, 15205, 15237, 15170, 15220, 15177, 15164, 15184, 15221, 15204, 15205, 15184, 15214, 15133, 15236]
S:[15164, 15226, 15207, 15137, 15203, 15225, 15195, 15208, 15218, 15210, 15191, 15143, 15183, 15188, 15157, 15168]
R:[15142, 15140, 15122, 15158, 15234, 15137, 15202, 15160, 15205, 15162, 15151, 15186, 15222, 15207, 15151, 15238]
S:[15236, 15132, 15157, 15188, 15135, 15173, 15222, 15234, 15211, 15219, 15216, 15138, 15226, 15186, 15123, 15181]
R:[15152, 15151, 15167, 15158, 15144, 15218, 15125, 15174, 15201, 15148, 15138, 15202, 15165, 15143, 15223, 15214]
S:[15160, 15222, 15232, 15130, 15166, 15187, 15140, 15152, 15193, 15192, 15122, 15213, 15203, 15178, 15127, 15188]
R:[15178, 15229, 15197, 15159, 15212, 15236, 15203, 15151, 15170, 15144, 15146, 15233, 15225, 15205, 15156, 15139]
S:[15180, 15156, 15178, 15134, 15154, 15150, 15136, 15227, 15211, 15148, 15158, 15208, 15220, 15203, 15179, 15124]
R:[15151, 15143, 15225, 15208, 15135, 15177, 15125, 15144, 15122, 15211, 15160, 15142, 15178, 15139, 15167, 15170]
S:[15222, 15160, 15147, 15159, 15187, 15163, 15234, 15193, 15156, 15173, 15149, 15161, 15227, 15183, 15128, 15239]
R:[15148, 15193, 15158, 15125, 15140, 15200, 15222, 15177, 15203, 15210, 15170, 15170, 15206, 15126, 15199, 15218]
S:[15219, 15210, 15144, 15223, 15166, 15155, 15172, 15229, 15208, 15148, 15179, 15230, 15186, 15234, 15125, 15136]
R:[15239, 15120, 15185, 15185, 15225, 15216, 15190, 15138, 15135, 15130, 15137, 15142, 15125, 15234, 15211, 15151]
